"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E780","2019-07-25 19:00:00","160.000","226.000","0.300","29.200","0.790","989.400","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.300",""
"C0F9Q0","2019-07-25 19:00:00","149.000","232.000","2.200","29.400","0.830","990.200","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.700",""
"C0F9X0","2019-07-25 19:00:00","166.000","229.000","1.900","28.800","0.810","989.900","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","25.600",""
"C0F0D0","2019-07-25 19:00:00","3171.000","137.000","1.700","10.600","1.000","699.800","-99.000","21.500","-99.000","-99.000","-99.000","18.100","","9.500",""
"C0S730","2019-07-25 19:00:00","110.000","167.000","3.600","28.500","0.770","995.200","-99.000","0.000","8.900","163.000","","30.700","","26.900",""
"C0T790","2019-07-25 19:00:00","2830.000","0.000","0.000","13.100","0.960","728.700","-99.000","0.000","-99.000","-99.000","-99.000","19.000","","11.200",""
"C0M830","2019-07-25 19:00:00","540.000","56.000","0.400","25.900","0.990","950.500","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","21.500",""
"C0V750","2019-07-25 19:00:00","50.000","263.000","1.700","29.900","1.000","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","27.300",""
"C0K530","2019-07-25 19:00:00","12.000","215.000","2.100","29.500","0.820","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.600",""
"C0G850","2019-07-25 19:00:00","62.000","251.000","1.000","31.500","0.720","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","26.900",""
"C0M780","2019-07-25 19:00:00","30.000","271.000","1.200","29.600","0.780","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.900",""
"C0V360","2019-07-25 19:00:00","94.000","0.000","0.000","27.500","0.840","998.000","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","23.700",""
"C0K510","2019-07-25 19:00:00","10.000","198.000","1.100","30.000","0.760","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.500",""
"C0R380","2019-07-25 19:00:00","2.000","314.000","2.300","29.600","-99.000","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.300",""
"C0D650","2019-07-25 19:00:00","97.000","237.000","1.800","29.200","0.780","997.000","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.500",""
"C0V630","2019-07-25 19:00:00","19.000","284.000","1.000","29.900","0.770","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","27.000",""
"C0U910","2019-07-25 19:00:00","17.000","278.000","1.200","29.000","0.810","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.700",""
"C0U600","2019-07-25 19:00:00","10.000","298.000","0.500","25.900","0.990","1006.900","-99.000","32.500","-99.000","-99.000","-99.000","32.000","","25.500",""
"C0G820","2019-07-25 19:00:00","29.000","255.000","0.900","30.300","0.820","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","25.800",""
"C0R590","2019-07-25 19:00:00","72.000","326.000","0.600","29.900","0.760","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.700",""
"C0A9E0","2019-07-25 19:00:00","26.000","3.000","1.100","31.000","0.640","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","27.500",""
"C0R480","2019-07-25 19:00:00","57.000","355.000","0.800","29.600","0.760","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.600",""
"C0X300","2019-07-25 19:00:00","70.000","0.000","0.000","28.900","0.830","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.700",""
"C0U970","2019-07-25 19:00:00","7.000","6.000","1.400","27.600","0.900","1008.200","-99.000","7.000","-99.000","-99.000","-99.000","32.200","","26.700",""
"C0M750","2019-07-25 19:00:00","10.000","238.000","1.400","30.100","0.770","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","27.100",""
"C0I110","2019-07-25 19:00:00","161.000","205.000","0.300","29.500","0.990","990.800","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.400",""
"C0V370","2019-07-25 19:00:00","74.000","264.000","0.400","27.900","0.870","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.600",""
"C0C690","2019-07-25 19:00:00","242.000","298.000","0.500","27.600","0.680","981.200","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.100",""
"C0A540","2019-07-25 19:00:00","401.000","0.000","0.000","24.700","0.990","960.200","-99.000","6.500","-99.000","-99.000","-99.000","31.500","","22.700",""
"C0H950","2019-07-25 19:00:00","192.000","0.000","0.000","27.800","0.940","987.600","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","23.400",""
"C0R360","2019-07-25 19:00:00","20.000","299.000","1.200","28.600","-99.000","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.200",""
"C0O960","2019-07-25 19:00:00","112.000","221.000","1.500","28.000","0.830","995.700","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","24.900",""
"C0AH10","2019-07-25 19:00:00","30.000","311.000","1.300","31.600","0.660","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","27.000",""
"C0X210","2019-07-25 19:00:00","38.000","239.000","1.400","29.800","0.770","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.200",""
"C0D430","2019-07-25 19:00:00","87.000","0.000","0.000","27.900","0.900","996.800","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","23.800",""
"C0AD30","2019-07-25 19:00:00","20.000","230.000","1.500","32.000","0.590","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","28.100",""
"C0R240","2019-07-25 19:00:00","87.000","30.000","0.700","27.300","0.940","998.600","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.500",""
"C0U960","2019-07-25 19:00:00","1885.000","0.000","0.000","16.800","0.950","814.200","-99.000","4.500","-99.000","-99.000","-99.000","20.700","","15.300",""
"C0T9E0","2019-07-25 19:00:00","415.000","0.000","0.000","25.600","0.900","964.100","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","24.200",""
"C0D550","2019-07-25 19:00:00","1956.000","0.000","0.000","17.800","0.940","810.900","-99.000","0.000","-99.000","-99.000","-99.000","22.100","","15.500",""
"C0C630","2019-07-25 19:00:00","209.000","231.000","1.400","28.900","0.720","984.700","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0I010","2019-07-25 19:00:00","1562.000","178.000","0.800","19.700","0.970","847.700","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","17.800",""
"C0R190","2019-07-25 19:00:00","32.000","46.000","0.700","29.000","0.850","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.200",""
"C0E420","2019-07-25 19:00:00","19.000","158.000","0.500","29.700","0.770","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","26.500",""
"C0W160","2019-07-25 19:00:00","49.000","225.000","5.400","27.200","0.940","998.600","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","26.300",""
"C0I460","2019-07-25 19:00:00","110.000","291.000","1.800","30.800","0.680","996.300","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.200",""
"C0A9F0","2019-07-25 19:00:00","35.000","89.000","0.300","30.200","0.900","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","27.300",""
"C0F9A0","2019-07-25 19:00:00","425.000","221.000","0.500","26.800","0.850","960.900","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","23.800",""
"C0O950","2019-07-25 19:00:00","4.000","0.000","0.000","30.300","0.780","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","27.100",""
"C0M760","2019-07-25 19:00:00","40.000","239.000","0.800","30.000","0.810","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.000",""
"C0AH70","2019-07-25 19:00:00","34.000","76.000","0.900","31.100","0.690","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","27.000",""
"C0M710","2019-07-25 19:00:00","15.000","225.000","1.000","30.000","0.770","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","27.000",""
"C0V490","2019-07-25 19:00:00","20.000","308.000","0.600","30.000","0.770","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","27.800",""
"C0E870","2019-07-25 19:00:00","34.000","251.000","2.100","29.700","0.750","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.100",""
"C0M800","2019-07-25 19:00:00","440.000","137.000","1.000","26.700","0.830","960.700","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","22.200",""
"C0A570","2019-07-25 19:00:00","360.000","0.000","0.000","24.500","0.980","969.100","-99.000","2.500","-99.000","-99.000","-99.000","31.000","","23.000",""
"C0S790","2019-07-25 19:00:00","236.000","333.000","0.800","26.400","0.890","982.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.200",""
"C0D590","2019-07-25 19:00:00","143.000","233.000","1.400","28.000","0.860","992.600","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.800",""
"C0U990","2019-07-25 19:00:00","31.000","28.000","1.000","27.500","0.870","1006.000","-99.000","1.000","-99.000","-99.000","-99.000","32.300","","26.200",""
"C0M700","2019-07-25 19:00:00","150.000","88.000","1.700","27.300","0.890","992.400","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.500",""
"C0A970","2019-07-25 19:00:00","96.000","219.000","4.100","27.200","0.940","998.400","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.400",""
"CM0110","2019-07-25 19:00:00","7.000","244.000","1.600","30.000","0.760","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","27.200",""
"C0S940","2019-07-25 19:00:00","150.000","8.000","0.400","27.300","0.880","991.300","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.800",""
"C0X250","2019-07-25 19:00:00","33.000","227.000","1.100","30.100","0.760","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.300",""
"C0K520","2019-07-25 19:00:00","10.000","211.000","0.700","29.400","0.790","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.300",""
"C0Z200","2019-07-25 19:00:00","153.000","0.000","0.200","28.400","0.920","992.800","-99.000","1.500","-99.000","-99.000","-99.000","32.400","","24.500",""
"C0V740","2019-07-25 19:00:00","60.000","255.000","1.200","29.400","0.780","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.300",""
"C0V790","2019-07-25 19:00:00","410.000","0.000","0.000","25.300","0.940","962.800","-99.000","59.000","-99.000","-99.000","-99.000","32.800","","22.800",""
"C0G860","2019-07-25 19:00:00","45.000","251.000","1.500","30.700","0.700","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","26.700",""
"C0F0A0","2019-07-25 19:00:00","3587.000","206.000","1.800","9.000","0.680","665.800","-99.000","0.000","-99.000","-99.000","-99.000","13.600","","6.200",""
"C0Z250","2019-07-25 19:00:00","1124.000","304.000","1.000","21.500","0.990","888.700","-99.000","23.500","-99.000","-99.000","-99.000","29.200","","19.700",""
"C0K440","2019-07-25 19:00:00","35.000","207.000","1.600","29.700","0.780","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.300",""
"C0T900","2019-07-25 19:00:00","160.000","271.000","0.300","27.500","0.810","989.700","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.600",""
"C0F9V0","2019-07-25 19:00:00","525.000","213.000","1.200","27.200","0.820","951.100","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","24.000",""
"C0UA20","2019-07-25 19:00:00","2619.000","214.000","1.600","13.600","1.000","739.100","-99.000","0.000","-99.000","-99.000","-99.000","18.500","","11.900",""
"C0M850","2019-07-25 19:00:00","695.000","0.000","0.000","23.900","0.980","932.000","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","21.200",""
"C0G790","2019-07-25 19:00:00","27.000","0.000","0.100","30.800","0.820","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","26.700",""
"C0C620","2019-07-25 19:00:00","19.000","248.000","0.900","29.400","0.740","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.100",""
"C0I360","2019-07-25 19:00:00","300.000","348.000","0.400","27.900","0.820","974.300","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","23.700",""
"C0R370","2019-07-25 19:00:00","55.000","277.000","0.300","27.000","-99.000","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.500",""
"C0M810","2019-07-25 19:00:00","1354.000","0.000","0.200","20.200","0.990","865.000","-99.000","0.000","-99.000","-99.000","-99.000","23.400","","18.400",""
"C0AC80","2019-07-25 19:00:00","40.000","0.000","0.000","29.200","0.850","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","25.200",""
"CM0140","2019-07-25 19:00:00","26.000","45.000","1.300","29.800","0.740","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","27.500",""
"C0D570","2019-07-25 19:00:00","15.000","217.000","0.700","29.100","0.820","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.200",""
"C0S910","2019-07-25 19:00:00","212.000","263.000","2.900","27.300","0.840","985.200","-99.000","0.000","11.700","262.000","","29.900","","26.500",""
"C0M650","2019-07-25 19:00:00","20.000","226.000","0.300","29.800","0.780","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.600",""
"C0K280","2019-07-25 19:00:00","23.000","223.000","1.200","29.000","0.850","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.600",""
"C0X310","2019-07-25 19:00:00","9.000","229.000","2.100","29.800","0.820","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","27.100",""
"C0A9C0","2019-07-25 19:00:00","35.000","27.000","1.100","30.500","0.660","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.300",""
"C0V810","2019-07-25 19:00:00","32.000","306.000","1.400","29.700","0.810","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","27.800",""
"C0E730","2019-07-25 19:00:00","26.000","263.000","0.500","30.700","0.730","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","26.000",""
"C0V770","2019-07-25 19:00:00","26.000","279.000","0.900","30.000","0.750","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","26.600",""
"C0UA10","2019-07-25 19:00:00","1711.000","329.000","0.900","18.100","1.000","832.200","-99.000","3.000","-99.000","-99.000","-99.000","23.400","","16.700",""
"C0M640","2019-07-25 19:00:00","155.000","242.000","1.400","29.100","0.780","991.000","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.600",""
"C0S660","2019-07-25 19:00:00","794.000","157.000","1.800","23.300","0.920","923.600","-99.000","1.000","-99.000","-99.000","-99.000","29.900","","19.800",""
"C0AD40","2019-07-25 19:00:00","32.000","0.000","0.100","29.900","0.760","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","25.100",""
"C0UA00","2019-07-25 19:00:00","392.000","313.000","1.200","26.300","0.990","965.800","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","24.000",""
"C0I080","2019-07-25 19:00:00","536.000","0.000","0.000","25.800","0.890","952.400","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","21.900",""
"C0UA30","2019-07-25 19:00:00","1397.000","236.000","0.500","20.200","0.990","860.000","-99.000","0.500","-99.000","-99.000","-99.000","25.200","","19.500",""
"C0Z270","2019-07-25 19:00:00","343.000","0.000","0.200","25.900","0.960","971.300","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","24.600",""
"C0G750","2019-07-25 19:00:00","31.000","203.000","1.300","29.600","0.780","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","25.700",""
"C0A550","2019-07-25 19:00:00","422.000","0.000","0.000","24.900","1.000","962.600","-99.000","5.000","-99.000","-99.000","-99.000","30.100","","23.200",""
"C0G830","2019-07-25 19:00:00","27.000","228.000","2.600","29.900","0.810","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.100",""
"C0E810","2019-07-25 19:00:00","53.000","215.000","0.700","28.300","0.880","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","25.300",""
"C0R640","2019-07-25 19:00:00","21.000","301.000","2.900","30.000","0.770","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","27.300",""
"C0D580","2019-07-25 19:00:00","120.000","0.000","0.000","28.200","0.840","993.800","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","23.600",""
"C0M660","2019-07-25 19:00:00","40.000","225.000","2.500","29.600","0.810","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.900",""
"C0K330","2019-07-25 19:00:00","38.000","265.000","1.100","29.800","0.760","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","25.800",""
"C0E830","2019-07-25 19:00:00","37.000","221.000","2.300","30.200","0.780","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.700",""
"C0R420","2019-07-25 19:00:00","504.000","62.000","1.100","23.200","-99.000","947.700","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","22.200",""
"C0X290","2019-07-25 19:00:00","10.000","218.000","2.900","29.800","0.800","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","27.300",""
"C0U760","2019-07-25 19:00:00","22.000","0.000","0.000","28.700","0.960","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.300",""
"C0U780","2019-07-25 19:00:00","15.000","325.000","0.600","28.600","0.740","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","26.900",""
"C0H9C0","2019-07-25 19:00:00","3402.000","289.000","0.900","10.300","0.850","678.900","-99.000","0.000","-99.000","-99.000","-99.000","17.300","","9.300",""
"C0V650","2019-07-25 19:00:00","28.000","285.000","2.500","30.000","0.750","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","26.600",""
"C0K470","2019-07-25 19:00:00","97.000","227.000","1.000","30.000","0.760","997.300","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.600",""
"C0T9N0","2019-07-25 19:00:00","261.000","0.000","0.200","26.000","0.970","979.700","-99.000","20.000","-99.000","-99.000","-99.000","32.900","","24.400",""
"C0Z070","2019-07-25 19:00:00","247.000","349.000","2.300","27.000","0.910","981.300","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.400",""
"C0Z280","2019-07-25 19:00:00","224.000","56.000","1.600","27.300","0.810","984.300","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","24.700",""
"C0SA40","2019-07-25 19:00:00","200.000","346.000","0.400","29.200","0.730","986.100","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","24.500",""
"C0V440","2019-07-25 19:00:00","27.000","332.000","1.200","29.300","0.710","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","25.700",""
"C0R490","2019-07-25 19:00:00","49.000","247.000","1.500","30.300","0.730","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.800",""
"C0B010","2019-07-25 19:00:00","38.000","89.000","0.600","29.600","0.850","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.400",""
"C0X230","2019-07-25 19:00:00","29.000","230.000","0.400","29.600","0.770","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.900",""
"C0S770","2019-07-25 19:00:00","375.000","0.000","0.200","25.900","0.890","966.000","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","23.300",""
"C0H890","2019-07-25 19:00:00","440.000","264.000","1.300","27.700","0.780","959.300","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","23.200",""
"C0K480","2019-07-25 19:00:00","56.000","249.000","1.200","30.000","0.760","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.900",""
"C0R540","2019-07-25 19:00:00","17.000","318.000","1.600","30.300","0.730","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","27.100",""
"C0A560","2019-07-25 19:00:00","405.000","0.000","0.000","25.000","1.000","962.900","-99.000","10.000","-99.000","-99.000","-99.000","32.700","","22.500",""
"C0X190","2019-07-25 19:00:00","10.000","245.000","1.100","30.100","0.850","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","28.000",""
"C0S950","2019-07-25 19:00:00","415.000","68.000","1.300","26.200","0.880","961.900","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","23.800",""
"C0A880","2019-07-25 19:00:00","6.000","0.000","0.000","27.500","0.910","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.200",""
"C0I530","2019-07-25 19:00:00","3014.000","215.000","1.400","10.800","0.930","703.800","-99.000","0.000","-99.000","-99.000","-99.000","16.300","","9.700",""
"C0M670","2019-07-25 19:00:00","43.000","230.000","1.000","30.000","0.780","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.200",""
"C0Z061","2019-07-25 19:00:00","174.000","123.000","0.600","27.800","0.870","991.900","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","25.500",""
"C0M730","2019-07-25 19:00:00","40.000","233.000","0.600","30.300","0.810","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","25.800",""
"C0U750","2019-07-25 19:00:00","398.000","166.000","3.700","24.900","1.000","964.400","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","23.600",""
"C0A650","2019-07-25 19:00:00","287.000","0.000","0.000","27.100","0.980","976.200","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","23.100",""
"C0K400","2019-07-25 19:00:00","65.000","221.000","1.100","30.100","0.840","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.600",""
"C0I370","2019-07-25 19:00:00","671.000","177.000","0.700","26.200","0.810","936.100","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","21.700",""
"C0S750","2019-07-25 19:00:00","2280.000","0.000","0.000","16.700","0.990","774.300","-99.000","2.000","-99.000","-99.000","-99.000","22.700","","12.900",""
"C0R650","2019-07-25 19:00:00","29.000","2.000","1.100","30.100","0.730","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","26.100",""
"C0E740","2019-07-25 19:00:00","27.000","242.000","1.400","29.600","0.830","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.400",""
"C0AI20","2019-07-25 19:00:00","25.000","0.000","0.200","28.500","0.800","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.200",""
"C0E550","2019-07-25 19:00:00","84.000","252.000","2.100","29.300","0.830","998.900","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","24.400",""
"C0X060","2019-07-25 19:00:00","19.000","243.000","1.400","29.400","0.810","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.000",""
"C0R510","2019-07-25 19:00:00","31.000","326.000","1.200","30.800","0.680","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","26.800",""
"C0AC60","2019-07-25 19:00:00","55.000","220.000","0.700","30.800","0.670","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.800",""
"C0UA70","2019-07-25 19:00:00","547.000","126.000","0.500","23.400","0.990","948.800","-99.000","12.500","-99.000","-99.000","-99.000","30.300","","23.100",""
"C0G740","2019-07-25 19:00:00","24.000","203.000","1.100","30.000","0.750","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.200",""
"C0F9N0","2019-07-25 19:00:00","75.000","254.000","1.600","31.100","0.710","999.800","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.700",""
"C0F9T0","2019-07-25 19:00:00","111.000","299.000","0.700","30.300","0.740","995.900","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","27.000",""
"C0S710","2019-07-25 19:00:00","382.000","6.000","1.400","26.400","0.830","966.900","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","23.700",""
"C0M680","2019-07-25 19:00:00","37.000","247.000","0.400","30.000","0.790","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","26.100",""
"C0X220","2019-07-25 19:00:00","26.000","31.000","2.500","29.400","0.770","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","26.500",""
"C0R560","2019-07-25 19:00:00","22.000","283.000","1.800","30.100","0.690","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.900",""
"C0F9P0","2019-07-25 19:00:00","26.000","214.000","1.400","30.500","0.780","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","27.900",""
"C0O970","2019-07-25 19:00:00","71.000","0.000","0.200","27.900","0.870","1000.800","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.400",""
"C0F0B0","2019-07-25 19:00:00","311.000","214.000","1.700","28.300","0.780","973.500","-99.000","0.500","-99.000","-99.000","-99.000","30.900","","23.800",""
"C0R620","2019-07-25 19:00:00","34.000","263.000","2.700","28.900","0.790","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","27.000",""
"C0C660","2019-07-25 19:00:00","176.000","225.000","0.400","29.200","0.770","988.200","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","26.100",""
"C0SA10","2019-07-25 19:00:00","411.000","43.000","1.300","26.500","0.820","962.600","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","23.900",""
"C0M740","2019-07-25 19:00:00","15.000","218.000","1.300","29.300","0.830","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","26.000",""
"C0K460","2019-07-25 19:00:00","60.000","258.000","2.700","29.900","0.780","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.700",""
"C0X100","2019-07-25 19:00:00","10.000","261.000","1.400","30.700","0.750","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","28.500",""
"C0K560","2019-07-25 19:00:00","117.000","127.000","0.700","28.700","0.850","995.900","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","24.300",""
"C0R150","2019-07-25 19:00:00","105.000","65.000","1.400","27.400","0.990","995.900","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","25.200",""
"C0S690","2019-07-25 19:00:00","522.000","18.000","0.400","25.100","0.870","950.000","-99.000","0.000","-99.000","-99.000","-99.000","35.800","","22.500",""
"C0U870","2019-07-25 19:00:00","474.000","0.000","0.000","24.300","0.950","957.000","-99.000","15.500","-99.000","-99.000","-99.000","30.100","","23.800",""
"C0A520","2019-07-25 19:00:00","48.000","294.000","0.800","30.500","0.710","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","25.800",""
"C0X130","2019-07-25 19:00:00","27.000","234.000","0.800","30.700","0.740","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","26.800",""
"C0V400","2019-07-25 19:00:00","56.000","294.000","1.600","30.100","0.750","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.600",""
"C0UA40","2019-07-25 19:00:00","1121.000","14.000","0.700","22.000","0.970","888.200","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","20.900",""
"C0G720","2019-07-25 19:00:00","50.000","219.000","2.200","29.600","0.760","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.700",""
"C0G890","2019-07-25 19:00:00","24.000","218.000","2.200","30.100","0.910","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","27.300",""
"C0I540","2019-07-25 19:00:00","3344.000","293.000","2.200","9.600","1.000","685.300","-99.000","-99.000","-99.000","-99.000","-99.000","14.200","","8.800",""
